Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Day,Order Month,Order Year,month_no,Month,year,Profit Margin,Discount Amount,Sales Per Unit
OD354,Vidya,Beverages,Health Drinks,Ooty,2017-09-01,East,1244,0.17,62.2,Tamil Nadu,1,9,2017,9,September,2017,5.0,211.48,1498.8
OD355,Surya,Bakery,Biscuits,Kanyakumari,2017-04-08,East,743,0.35,289.77,Tamil Nadu,8,4,2017,4,April,2017,39.0,260.05,1143.08
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2017-04-08,East,2474,0.21,593.76,Tamil Nadu,8,4,2017,4,April,2017,24.0,519.54,3131.65
OD357,Malik,Snacks,Cookies,Trichy,2017-04-08,East,1494,0.2,74.7,Tamil Nadu,8,4,2017,4,April,2017,5.0,298.8,1867.5
OD358,Vidya,Oil & Masala,Spices,Coimbatore,2017-04-08,East,1174,0.19,328.72,Tamil Nadu,8,4,2017,4,April,2017,28.0,223.06,1449.38
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-03-08,South,2297,0.13,528.31,Tamil Nadu,8,3,2018,3,March,2018,23.0,298.61,2640.23
OD361,Amrish,Snacks,Noodles,Namakkal,2018-03-08,South,562,0.13,56.2,Tamil Nadu,8,3,2018,3,March,2018,10.0,73.06,645.98
OD387,Esther,Bakery,Biscuits,Virudhunagar,2016-12-03,East,2201,0.21,462.21,Tamil Nadu,3,12,2016,12,December,2016,21.0,462.21,2786.08
OD388,Harish,Snacks,Cookies,Pudukottai,2016-12-03,East,1964,0.22,314.24,Tamil Nadu,3,12,2016,12,December,2016,16.0,432.08,2517.95
OD390,Shree,Bakery,Biscuits,Coimbatore,2018-12-11,East,2282,0.19,114.1,Tamil Nadu,11,12,2018,12,December,2018,5.0,433.58,2817.28
OD391,Jonas,Bakery,Breads & Buns,Karur,2018-12-11,East,2294,0.18,596.44,Tamil Nadu,11,12,2018,12,December,2018,26.0,412.92,2797.56
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-06-07,Central,1912,0.29,382.4,Tamil Nadu,7,6,2015,6,June,2015,20.0,554.48,2692.96
OD399,Mathew,Bakery,Breads & Buns,Trichy,2017-09-08,Central,1042,0.2,177.14,Tamil Nadu,8,9,2017,9,September,2017,17.0,208.4,1302.5
OD400,Veronica,Beverages,Health Drinks,Virudhunagar,2017-09-08,Central,1519,0.23,318.99,Tamil Nadu,8,9,2017,9,September,2017,21.0,349.37,1972.73
OD401,Yadav,Beverages,Health Drinks,Perambalur,2017-09-08,Central,532,0.26,148.96,Tamil Nadu,8,9,2017,9,September,2017,28.0,138.32,718.92
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Ooty,2017-09-08,Central,1477,0.23,73.85,Tamil Nadu,8,9,2017,9,September,2017,5.0,339.71,1918.18
OD406,Kumar,Food Grains,Atta & Flour,Perambalur,2018-12-08,West,762,0.31,198.12,Tamil Nadu,8,12,2018,12,December,2018,26.0,236.22,1104.35
OD407,Sharon,Food Grains,Rice,Tenkasi,2018-12-08,West,904,0.17,63.28,Tamil Nadu,8,12,2018,12,December,2018,7.0,153.68,1089.16
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Krishnagiri,2018-12-08,West,958,0.18,182.02,Tamil Nadu,8,12,2018,12,December,2018,19.0,172.44,1168.29
OD409,Surya,Beverages,Soft Drinks,Trichy,2018-12-08,West,2193,0.33,899.13,Tamil Nadu,8,12,2018,12,December,2018,41.0,723.69,3273.13
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Krishnagiri,2018-12-08,West,830,0.14,66.4,Tamil Nadu,8,12,2018,12,December,2018,8.0,116.2,965.12
OD411,Krithika,Bakery,Cakes,Nagercoil,2018-12-08,West,1531,0.28,505.23,Tamil Nadu,8,12,2018,12,December,2018,33.0,428.68,2126.39
OD412,Harish,Snacks,Cookies,Coimbatore,2018-12-08,West,2355,0.14,753.6,Tamil Nadu,8,12,2018,12,December,2018,32.0,329.7,2738.37
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-12-08,West,917,0.19,256.76,Tamil Nadu,8,12,2018,12,December,2018,28.0,174.23,1132.1
OD414,Ridhesh,Bakery,Breads & Buns,Dharmapuri,2018-12-08,West,1433,0.25,458.56,Tamil Nadu,8,12,2018,12,December,2018,32.0,358.25,1910.67
OD415,Sudha,"Eggs, Meat & Fish",Fish,Namakkal,2018-11-03,West,2246,0.31,965.78,Tamil Nadu,3,11,2018,11,November,2018,43.0,696.26,3255.07
OD416,Arvind,Food Grains,Dals & Pulses,Salem,2018-11-03,West,2130,0.23,937.2,Tamil Nadu,3,11,2018,11,November,2018,44.0,489.9,2766.23
OD419,Jackson,Food Grains,Dals & Pulses,Karur,2018-11-06,South,1382,0.1,290.22,Tamil Nadu,6,11,2018,11,November,2018,21.0,138.2,1535.56
OD420,Hussain,Beverages,Health Drinks,Tirunelveli,2018-03-04,West,807,0.32,88.77,Tamil Nadu,4,3,2018,3,March,2018,11.0,258.24,1186.76
OD421,Shree,"Eggs, Meat & Fish",Fish,Virudhunagar,2018-03-04,West,1272,0.24,305.28,Tamil Nadu,4,3,2018,3,March,2018,24.0,305.28,1673.68
OD428,Amrish,Snacks,Noodles,Coimbatore,2015-09-12,East,707,0.1,226.24,Tamil Nadu,12,9,2015,9,September,2015,32.0,70.7,785.56
OD429,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,2018-10-01,Central,913,0.19,374.33,Tamil Nadu,1,10,2018,10,October,2018,41.0,173.47,1127.16
OD434,Roshan,Bakery,Breads & Buns,Madurai,2017-06-06,East,1152,0.11,264.96,Tamil Nadu,6,6,2017,6,June,2017,23.0,126.72,1294.38
OD437,Ram,"Eggs, Meat & Fish",Eggs,Dharmapuri,2017-06-12,Central,2200,0.1,792.0,Tamil Nadu,12,6,2017,6,June,2017,36.0,220.0,2444.44
OD438,Aditi,Snacks,Noodles,Tenkasi,2017-06-12,Central,861,0.25,258.3,Tamil Nadu,12,6,2017,6,June,2017,30.0,215.25,1148.0
OD441,Sudeep,Fruits & Veggies,Fresh Vegetables,Coimbatore,2017-09-05,Central,620,0.3,74.4,Tamil Nadu,5,9,2017,9,September,2017,12.0,186.0,885.71
OD442,James,Snacks,Noodles,Ooty,2017-09-05,Central,1216,0.27,547.2,Tamil Nadu,5,9,2017,9,September,2017,45.0,328.32,1665.75
OD443,Sudha,"Eggs, Meat & Fish",Fish,Dindigul,2017-09-05,Central,686,0.3,34.3,Tamil Nadu,5,9,2017,9,September,2017,5.0,205.8,980.0
OD444,Amrish,Food Grains,Dals & Pulses,Karur,2017-09-05,Central,1648,0.23,313.12,Tamil Nadu,5,9,2017,9,September,2017,19.0,379.04,2140.26
OD445,Sudeep,Food Grains,Dals & Pulses,Salem,2017-09-05,Central,506,0.23,217.58,Tamil Nadu,5,9,2017,9,September,2017,43.0,116.38,657.14
OD446,Yadav,Snacks,Chocolates,Tirunelveli,2017-09-05,Central,1579,0.21,347.38,Tamil Nadu,5,9,2017,9,September,2017,22.0,331.59,1998.73
OD448,Shree,Beverages,Soft Drinks,Namakkal,2017-04-01,East,2020,0.22,848.4,Tamil Nadu,1,4,2017,4,April,2017,42.0,444.4,2589.74
OD449,Ganesh,Bakery,Cakes,Pudukottai,2017-04-01,East,695,0.24,104.25,Tamil Nadu,1,4,2017,4,April,2017,15.0,166.8,914.47
OD450,Sudha,Food Grains,Dals & Pulses,Dharmapuri,2017-04-01,East,2453,0.35,367.95,Tamil Nadu,1,4,2017,4,April,2017,15.0,858.55,3773.85
OD451,Amy,Oil & Masala,Masalas,Pudukottai,2017-04-01,East,1820,0.23,637.0,Tamil Nadu,1,4,2017,4,April,2017,35.0,418.6,2363.64
OD452,Verma,"Eggs, Meat & Fish",Mutton,Virudhunagar,2017-04-01,East,508,0.28,152.4,Tamil Nadu,1,4,2017,4,April,2017,30.0,142.24,705.56
OD453,Veena,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-04-01,East,2459,0.23,860.65,Tamil Nadu,1,4,2017,4,April,2017,35.0,565.57,3193.51
OD457,Ridhesh,Food Grains,Dals & Pulses,Tirunelveli,2015-02-12,West,2142,0.26,664.02,Tamil Nadu,12,2,2015,2,February,2015,31.0,556.92,2894.59
OD472,Yadav,Bakery,Breads & Buns,Perambalur,2015-11-09,West,2271,0.23,658.59,Tamil Nadu,9,11,2015,11,November,2015,29.0,522.33,2949.35
OD473,Amrish,"Eggs, Meat & Fish",Chicken,Chennai,2015-11-09,West,1977,0.33,514.02,Tamil Nadu,9,11,2015,11,November,2015,26.0,652.41,2950.75
OD474,Yadav,Beverages,Soft Drinks,Perambalur,2015-11-09,West,1388,0.34,208.2,Tamil Nadu,9,11,2015,11,November,2015,15.0,471.92,2103.03
OD475,Esther,"Eggs, Meat & Fish",Fish,Namakkal,2015-11-09,West,2115,0.19,359.55,Tamil Nadu,9,11,2015,11,November,2015,17.0,401.85,2611.11
OD476,Haseena,Oil & Masala,Masalas,Krishnagiri,2015-11-09,West,1976,0.18,790.4,Tamil Nadu,9,11,2015,11,November,2015,40.0,355.68,2409.76
OD477,Hussain,Bakery,Breads & Buns,Perambalur,2015-11-09,West,1323,0.22,251.37,Tamil Nadu,9,11,2015,11,November,2015,19.0,291.06,1696.15
OD478,Rumaiza,Food Grains,Organic Staples,Perambalur,2017-07-12,West,639,0.25,255.6,Tamil Nadu,12,7,2017,7,July,2017,40.0,159.75,852.0
OD482,Shah,Bakery,Cakes,Karur,2015-10-06,West,2157,0.25,949.08,Tamil Nadu,6,10,2015,10,October,2015,44.0,539.25,2876.0
OD485,Vince,Snacks,Cookies,Tenkasi,2018-06-10,West,1892,0.19,491.92,Tamil Nadu,10,6,2018,6,June,2018,26.0,359.48,2335.8
OD486,Ramesh,Snacks,Cookies,Coimbatore,2018-06-10,West,1943,0.14,777.2,Tamil Nadu,10,6,2018,6,June,2018,40.0,272.02,2259.3
OD487,Harish,Fruits & Veggies,Organic Fruits,Coimbatore,2018-06-10,West,1968,0.14,649.44,Tamil Nadu,10,6,2018,6,June,2018,33.0,275.52,2288.37
OD489,Haseena,Snacks,Cookies,Ramanadhapuram,2015-06-09,Central,1637,0.3,572.95,Tamil Nadu,9,6,2015,6,June,2015,35.0,491.1,2338.57
OD490,Vidya,Snacks,Chocolates,Ramanadhapuram,2015-06-09,Central,2232,0.1,870.48,Tamil Nadu,9,6,2015,6,June,2015,39.0,223.2,2480.0
OD491,Amy,Bakery,Cakes,Tirunelveli,2015-06-09,Central,1917,0.22,843.48,Tamil Nadu,9,6,2015,6,June,2015,44.0,421.74,2457.69
OD494,Sheeba,Beverages,Soft Drinks,Cumbum,2017-05-09,West,937,0.33,327.95,Tamil Nadu,9,5,2017,5,May,2017,35.0,309.21,1398.51
OD506,Hafiz,Beverages,Health Drinks,Madurai,2018-11-12,East,2112,0.18,380.16,Tamil Nadu,12,11,2018,11,November,2018,18.0,380.16,2575.61
OD529,Krithika,Snacks,Cookies,Karur,2016-09-03,East,1032,0.33,237.36,Tamil Nadu,3,9,2016,9,September,2016,23.0,340.56,1540.3
OD530,Vidya,Bakery,Breads & Buns,Vellore,2016-09-03,East,1597,0.13,367.31,Tamil Nadu,3,9,2016,9,September,2016,23.0,207.61,1835.63
OD531,Komal,"Eggs, Meat & Fish",Fish,Karur,2016-09-03,East,1537,0.31,169.07,Tamil Nadu,3,9,2016,9,September,2016,11.0,476.47,2227.54
OD532,Roshan,"Eggs, Meat & Fish",Chicken,Coimbatore,2016-11-07,West,1245,0.2,348.6,Tamil Nadu,7,11,2016,11,November,2016,28.0,249.0,1556.25
OD533,Veena,Snacks,Noodles,Ooty,2018-09-07,West,1902,0.13,646.68,Tamil Nadu,7,9,2018,9,September,2018,34.0,247.26,2186.21
OD536,Willams,Snacks,Noodles,Chennai,2017-07-10,West,739,0.17,310.38,Tamil Nadu,10,7,2017,7,July,2017,42.0,125.63,890.36
OD537,Sudeep,Beverages,Soft Drinks,Ramanadhapuram,2018-09-03,Central,1262,0.22,302.88,Tamil Nadu,3,9,2018,9,September,2018,24.0,277.64,1617.95
OD538,Sheeba,Beverages,Soft Drinks,Perambalur,2016-12-03,East,2241,0.22,493.02,Tamil Nadu,3,12,2016,12,December,2016,22.0,493.02,2873.08
OD539,Surya,Food Grains,Rice,Theni,2016-12-07,South,2060,0.24,412.0,Tamil Nadu,7,12,2016,12,December,2016,20.0,494.4,2710.53
OD540,Surya,Snacks,Chocolates,Salem,2016-12-07,South,1633,0.35,669.53,Tamil Nadu,7,12,2016,12,December,2016,41.0,571.55,2512.31
OD541,Alan,Beverages,Soft Drinks,Trichy,2015-02-01,Central,1338,0.27,374.64,Tamil Nadu,1,2,2015,2,February,2015,28.0,361.26,1832.88
OD544,Sundar,Snacks,Chocolates,Salem,2015-05-11,Central,2289,0.16,526.47,Tamil Nadu,11,5,2015,5,May,2015,23.0,366.24,2725.0
OD545,Arvind,Fruits & Veggies,Fresh Vegetables,Ooty,2015-05-11,Central,898,0.24,44.9,Tamil Nadu,11,5,2015,5,May,2015,5.0,215.52,1181.58
OD546,Surya,"Eggs, Meat & Fish",Chicken,Bodi,2015-05-11,Central,2017,0.14,665.61,Tamil Nadu,11,5,2015,5,May,2015,33.0,282.38,2345.35
OD553,Shree,Beverages,Soft Drinks,Tirunelveli,2018-09-11,South,2336,0.34,607.36,Tamil Nadu,11,9,2018,9,September,2018,26.0,794.24,3539.39
OD556,Yadav,"Eggs, Meat & Fish",Eggs,Pudukottai,2015-03-03,South,861,0.2,163.59,Tamil Nadu,3,3,2015,3,March,2015,19.0,172.2,1076.25
OD557,Yusuf,Fruits & Veggies,Organic Vegetables,Karur,2017-06-10,West,1505,0.29,376.25,Tamil Nadu,10,6,2017,6,June,2017,25.0,436.45,2119.72
OD558,Ganesh,"Eggs, Meat & Fish",Eggs,Nagercoil,2017-06-10,West,1791,0.19,608.94,Tamil Nadu,10,6,2017,6,June,2017,34.0,340.29,2211.11
OD559,Esther,Snacks,Noodles,Coimbatore,2017-06-10,West,1826,0.22,91.3,Tamil Nadu,10,6,2017,6,June,2017,5.0,401.72,2341.03
OD564,Shree,Fruits & Veggies,Organic Fruits,Vellore,2016-12-07,West,777,0.25,186.48,Tamil Nadu,7,12,2016,12,December,2016,24.0,194.25,1036.0
OD565,Akash,Beverages,Health Drinks,Virudhunagar,2016-12-07,West,2179,0.31,326.85,Tamil Nadu,7,12,2016,12,December,2016,15.0,675.49,3157.97
OD566,Amrish,Fruits & Veggies,Fresh Fruits,Namakkal,2018-12-07,West,1527,0.16,305.4,Tamil Nadu,7,12,2018,12,December,2018,20.0,244.32,1817.86
OD567,Ridhesh,Bakery,Biscuits,Virudhunagar,2018-10-01,West,2207,0.33,132.42,Tamil Nadu,1,10,2018,10,October,2018,6.0,728.31,3294.03
OD568,Surya,"Eggs, Meat & Fish",Eggs,Trichy,2018-10-01,West,1879,0.28,563.7,Tamil Nadu,1,10,2018,10,October,2018,30.0,526.12,2609.72
OD569,Yusuf,Oil & Masala,Edible Oil & Ghee,Theni,2018-10-01,West,1668,0.1,283.56,Tamil Nadu,1,10,2018,10,October,2018,17.0,166.8,1853.33
OD570,Malik,Food Grains,Rice,Tirunelveli,2018-10-01,West,727,0.23,247.18,Tamil Nadu,1,10,2018,10,October,2018,34.0,167.21,944.16
OD575,James,"Eggs, Meat & Fish",Eggs,Madurai,2017-11-03,West,2017,0.21,322.72,Tamil Nadu,3,11,2017,11,November,2017,16.0,423.57,2553.16
OD581,Ridhesh,Fruits & Veggies,Organic Fruits,Dharmapuri,2016-09-10,West,2403,0.14,480.6,Tamil Nadu,10,9,2016,9,September,2016,20.0,336.42,2794.19
OD582,Suresh,Beverages,Soft Drinks,Viluppuram,2018-12-01,West,822,0.13,98.64,Tamil Nadu,1,12,2018,12,December,2018,12.0,106.86,944.83
OD583,Ramesh,Food Grains,Atta & Flour,Bodi,2018-12-01,West,750,0.16,165.0,Tamil Nadu,1,12,2018,12,December,2018,22.0,120.0,892.86
OD584,Hussain,Fruits & Veggies,Fresh Fruits,Ooty,2018-12-01,West,1483,0.29,281.77,Tamil Nadu,1,12,2018,12,December,2018,19.0,430.07,2088.73
OD585,Ramesh,"Eggs, Meat & Fish",Fish,Vellore,2018-12-01,West,1072,0.3,310.88,Tamil Nadu,1,12,2018,12,December,2018,29.0,321.6,1531.43
OD586,Veronica,Snacks,Cookies,Dharmapuri,2018-12-01,West,842,0.22,176.82,Tamil Nadu,1,12,2018,12,December,2018,21.0,185.24,1079.49
OD587,Aditi,Snacks,Chocolates,Ramanadhapuram,2016-07-03,South,1479,0.29,73.95,Tamil Nadu,3,7,2016,7,July,2016,5.0,428.91,2083.1
OD588,Amy,Oil & Masala,Spices,Namakkal,2016-07-03,South,619,0.12,229.03,Tamil Nadu,3,7,2016,7,July,2016,37.0,74.28,703.41
OD593,Roshan,Food Grains,Dals & Pulses,Salem,2015-01-09,Central,2409,0.27,867.24,Tamil Nadu,9,1,2015,1,January,2015,36.0,650.43,3300.0
OD594,Sudha,Oil & Masala,Spices,Ooty,2015-01-09,Central,1432,0.15,300.72,Tamil Nadu,9,1,2015,1,January,2015,21.0,214.8,1684.71
OD595,Kumar,Snacks,Noodles,Salem,2015-08-08,West,1443,0.25,533.91,Tamil Nadu,8,8,2015,8,August,2015,37.0,360.75,1924.0
OD596,Sudha,Food Grains,Rice,Salem,2015-08-08,West,1770,0.19,177.0,Tamil Nadu,8,8,2015,8,August,2015,10.0,336.3,2185.19
OD597,Yusuf,Beverages,Health Drinks,Vellore,2015-08-08,West,1298,0.3,272.58,Tamil Nadu,8,8,2015,8,August,2015,21.0,389.4,1854.29
OD598,Kumar,"Eggs, Meat & Fish",Eggs,Nagercoil,2015-08-08,West,1674,0.12,652.86,Tamil Nadu,8,8,2015,8,August,2015,39.0,200.88,1902.27
OD613,Mathew,Snacks,Chocolates,Cumbum,2017-09-11,East,1138,0.29,102.42,Tamil Nadu,11,9,2017,9,September,2017,9.0,330.02,1602.82
OD614,Jonas,Beverages,Health Drinks,Cumbum,2017-09-11,East,885,0.19,265.5,Tamil Nadu,11,9,2017,9,September,2017,30.0,168.15,1092.59
OD631,Hafiz,"Eggs, Meat & Fish",Chicken,Coimbatore,2017-12-11,West,1279,0.13,409.28,Tamil Nadu,11,12,2017,12,December,2017,32.0,166.27,1470.11
OD632,Willams,Bakery,Biscuits,Coimbatore,2017-12-11,West,745,0.26,208.6,Tamil Nadu,11,12,2017,12,December,2017,28.0,193.7,1006.76
OD633,Rumaiza,Food Grains,Rice,Dindigul,2017-12-11,West,540,0.17,32.4,Tamil Nadu,11,12,2017,12,December,2017,6.0,91.8,650.6
OD636,Verma,Bakery,Biscuits,Namakkal,2016-10-04,South,2151,0.27,215.1,Tamil Nadu,4,10,2016,10,October,2016,10.0,580.77,2946.58
OD644,Verma,Oil & Masala,Spices,Madurai,2018-06-10,Central,2333,0.14,139.98,Tamil Nadu,10,6,2018,6,June,2018,6.0,326.62,2712.79
OD647,Malik,Snacks,Noodles,Cumbum,2017-04-01,West,1351,0.25,202.65,Tamil Nadu,1,4,2017,4,April,2017,15.0,337.75,1801.33
OD648,Aditi,Beverages,Health Drinks,Ooty,2017-04-01,West,992,0.33,109.12,Tamil Nadu,1,4,2017,4,April,2017,11.0,327.36,1480.6
OD649,Suresh,"Eggs, Meat & Fish",Fish,Dharmapuri,2017-12-11,West,559,0.1,223.6,Tamil Nadu,11,12,2017,12,December,2017,40.0,55.9,621.11
OD650,Amy,Snacks,Chocolates,Viluppuram,2017-12-11,West,2404,0.23,697.16,Tamil Nadu,11,12,2017,12,December,2017,29.0,552.92,3122.08
OD651,Jackson,Food Grains,Rice,Chennai,2017-12-11,West,1082,0.28,421.98,Tamil Nadu,11,12,2017,12,December,2017,39.0,302.96,1502.78
OD665,Arutra,Fruits & Veggies,Fresh Vegetables,Vellore,2017-11-04,South,2482,0.17,645.32,Tamil Nadu,4,11,2017,11,November,2017,26.0,421.94,2990.36
OD666,Jackson,Food Grains,Atta & Flour,Pudukottai,2018-06-08,Central,1250,0.3,125.0,Tamil Nadu,8,6,2018,6,June,2018,10.0,375.0,1785.71
OD667,Jonas,Food Grains,Rice,Ooty,2018-06-08,Central,1548,0.14,356.04,Tamil Nadu,8,6,2018,6,June,2018,23.0,216.72,1800.0
OD668,Willams,Beverages,Health Drinks,Nagercoil,2018-06-08,Central,2147,0.25,536.75,Tamil Nadu,8,6,2018,6,June,2018,25.0,536.75,2862.67
OD670,Roshan,Snacks,Noodles,Salem,2018-06-09,Central,1054,0.2,432.14,Tamil Nadu,9,6,2018,6,June,2018,41.0,210.8,1317.5
OD671,Shree,"Eggs, Meat & Fish",Fish,Ooty,2018-06-09,Central,883,0.12,291.39,Tamil Nadu,9,6,2018,6,June,2018,33.0,105.96,1003.41
OD672,Ram,Oil & Masala,Spices,Trichy,2018-06-09,Central,1676,0.15,134.08,Tamil Nadu,9,6,2018,6,June,2018,8.0,251.4,1971.76
OD674,Arutra,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2018-12-05,Central,1292,0.29,297.16,Tamil Nadu,5,12,2018,12,December,2018,23.0,374.68,1819.72
OD675,Adavan,Food Grains,Organic Staples,Trichy,2018-12-05,Central,2421,0.11,387.36,Tamil Nadu,5,12,2018,12,December,2018,16.0,266.31,2720.22
OD676,Vidya,Bakery,Cakes,Bodi,2018-12-05,Central,1204,0.19,457.52,Tamil Nadu,5,12,2018,12,December,2018,38.0,228.76,1486.42
OD684,Suresh,Snacks,Chocolates,Kanyakumari,2018-11-04,South,1709,0.28,615.24,Tamil Nadu,4,11,2018,11,November,2018,36.0,478.52,2373.61
OD685,Ram,Snacks,Noodles,Coimbatore,2018-11-04,South,2340,0.29,444.6,Tamil Nadu,4,11,2018,11,November,2018,19.0,678.6,3295.77
OD686,Amy,Oil & Masala,Spices,Trichy,2015-07-05,South,1130,0.34,327.7,Tamil Nadu,5,7,2015,7,July,2015,29.0,384.2,1712.12
OD687,Sudha,Oil & Masala,Masalas,Ramanadhapuram,2015-07-05,South,960,0.19,144.0,Tamil Nadu,5,7,2015,7,July,2015,15.0,182.4,1185.19
OD688,Yusuf,Bakery,Cakes,Trichy,2015-07-05,South,2142,0.21,149.94,Tamil Nadu,5,7,2015,7,July,2015,7.0,449.82,2711.39
OD702,Komal,Bakery,Breads & Buns,Ooty,2018-09-02,East,2086,0.23,229.46,Tamil Nadu,2,9,2018,9,September,2018,11.0,479.78,2709.09
OD703,Vince,Oil & Masala,Spices,Tirunelveli,2017-11-04,West,2062,0.18,268.06,Tamil Nadu,4,11,2017,11,November,2017,13.0,371.16,2514.63
OD704,James,Bakery,Biscuits,Namakkal,2016-04-09,West,2463,0.32,197.04,Tamil Nadu,9,4,2016,4,April,2016,8.0,788.16,3622.06
OD705,Adavan,Food Grains,Dals & Pulses,Ooty,2015-09-12,South,506,0.22,136.62,Tamil Nadu,12,9,2015,9,September,2015,27.0,111.32,648.72
OD706,Shree,"Eggs, Meat & Fish",Chicken,Chennai,2015-09-12,South,1354,0.35,500.98,Tamil Nadu,12,9,2015,9,September,2015,37.0,473.9,2083.08
OD707,Roshan,Snacks,Chocolates,Bodi,2015-09-12,South,1030,0.25,247.2,Tamil Nadu,12,9,2015,9,September,2015,24.0,257.5,1373.33
OD708,Sudeep,Oil & Masala,Masalas,Madurai,2015-12-02,East,530,0.28,174.9,Tamil Nadu,2,12,2015,12,December,2015,33.0,148.4,736.11
OD709,Amrish,Beverages,Soft Drinks,Coimbatore,2015-12-02,East,1409,0.11,408.61,Tamil Nadu,2,12,2015,12,December,2015,29.0,154.99,1583.15
OD710,Yadav,Bakery,Breads & Buns,Vellore,2015-12-02,East,1419,0.27,255.42,Tamil Nadu,2,12,2015,12,December,2015,18.0,383.13,1943.84
OD711,Roshan,Food Grains,Atta & Flour,Tirunelveli,2015-04-05,East,2371,0.32,900.98,Tamil Nadu,5,4,2015,4,April,2015,38.0,758.72,3486.76
OD712,Sabeela,Snacks,Noodles,Krishnagiri,2018-09-03,South,1078,0.21,258.72,Tamil Nadu,3,9,2018,9,September,2018,24.0,226.38,1364.56
OD716,Amy,Food Grains,Dals & Pulses,Bodi,2015-07-01,West,1596,0.34,351.12,Tamil Nadu,1,7,2015,7,July,2015,22.0,542.64,2418.18
OD717,James,Fruits & Veggies,Fresh Fruits,Tenkasi,2015-01-11,East,2019,0.14,868.17,Tamil Nadu,11,1,2015,1,January,2015,43.0,282.66,2347.67
OD719,Sharon,"Eggs, Meat & Fish",Eggs,Tirunelveli,2015-06-02,West,544,0.3,174.08,Tamil Nadu,2,6,2015,6,June,2015,32.0,163.2,777.14
OD720,Sharon,Fruits & Veggies,Fresh Vegetables,Tenkasi,2015-06-02,West,1271,0.3,152.52,Tamil Nadu,2,6,2015,6,June,2015,12.0,381.3,1815.71
OD724,Krithika,"Eggs, Meat & Fish",Fish,Bodi,2015-10-07,East,2130,0.23,426.0,Tamil Nadu,7,10,2015,10,October,2015,20.0,489.9,2766.23
OD725,Kumar,Food Grains,Dals & Pulses,Perambalur,2017-07-07,South,1272,0.3,63.6,Tamil Nadu,7,7,2017,7,July,2017,5.0,381.6,1817.14
OD728,Ganesh,Beverages,Health Drinks,Vellore,2017-12-03,East,1182,0.19,260.04,Tamil Nadu,3,12,2017,12,December,2017,22.0,224.58,1459.26
OD729,Jonas,Oil & Masala,Masalas,Madurai,2017-12-03,East,2128,0.34,893.76,Tamil Nadu,3,12,2017,12,December,2017,42.0,723.52,3224.24
OD730,Sudeep,Oil & Masala,Masalas,Perambalur,2017-12-03,East,2042,0.2,735.12,Tamil Nadu,3,12,2017,12,December,2017,36.0,408.4,2552.5
OD731,Verma,"Eggs, Meat & Fish",Eggs,Salem,2017-12-03,East,1819,0.17,582.08,Tamil Nadu,3,12,2017,12,December,2017,32.0,309.23,2191.57
OD732,Hafiz,Bakery,Cakes,Krishnagiri,2017-12-03,East,2310,0.35,993.3,Tamil Nadu,3,12,2017,12,December,2017,43.0,808.5,3553.85
OD739,Arvind,Oil & Masala,Edible Oil & Ghee,Coimbatore,2015-09-08,West,1808,0.24,108.48,Tamil Nadu,8,9,2015,9,September,2015,6.0,433.92,2378.95
OD740,Haseena,Bakery,Cakes,Nagercoil,2015-01-04,Central,2033,0.15,325.28,Tamil Nadu,4,1,2015,1,January,2015,16.0,304.95,2391.76
OD741,Vinne,Beverages,Health Drinks,Trichy,2015-01-04,Central,698,0.32,223.36,Tamil Nadu,4,1,2015,1,January,2015,32.0,223.36,1026.47
OD742,Sudha,Snacks,Chocolates,Dharmapuri,2015-01-04,Central,759,0.27,174.57,Tamil Nadu,4,1,2015,1,January,2015,23.0,204.93,1039.73
OD750,Adavan,"Eggs, Meat & Fish",Eggs,Viluppuram,2018-10-02,Central,2032,0.17,386.08,Tamil Nadu,2,10,2018,10,October,2018,19.0,345.44,2448.19
OD751,Ridhesh,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-10-02,Central,1842,0.18,755.22,Tamil Nadu,2,10,2018,10,October,2018,41.0,331.56,2246.34
OD752,Hafiz,Fruits & Veggies,Organic Fruits,Kanyakumari,2018-10-02,Central,1589,0.35,190.68,Tamil Nadu,2,10,2018,10,October,2018,12.0,556.15,2444.62
OD753,Alan,Food Grains,Rice,Dharmapuri,2018-10-02,Central,1531,0.14,214.34,Tamil Nadu,2,10,2018,10,October,2018,14.0,214.34,1780.23
OD754,Vidya,"Eggs, Meat & Fish",Eggs,Pudukottai,2017-04-07,West,1641,0.32,656.4,Tamil Nadu,7,4,2017,4,April,2017,40.0,525.12,2413.24
